time/s,<Ewe>/V,cycle number,<I>/mA,Tech,<Ece>/V
123.76224687350259,1.0745364427566528,0,0.01983126997947693,7,1.075463056564331
124.2701968606707,1.085442304611206,0,0.015250340104103088,7,1.0856226682662964
124.77819684783753,1.0952255725860596,0,0.018304292112588882,7,1.0957821607589722
125.28619683500438,1.1056504249572754,0,0.016777316108345985,7,1.1059417724609375
125.79414682217248,1.115273356437683,0,0.018304292112588882,7,1.1161013841629028
126.30214680933932,1.1260188817977905,0,0.018304292112588882,7,1.1262609958648682
126.81009679650742,1.1364437341690063,0,0.018304292112588882,7,1.1364206075668335
127.31809678367426,1.1467081308364868,0,0.022885220125317574,7,1.1465801000595093
127.82604677084237,1.1561706066131592,0,0.018304292112588882,7,1.1567397117614746
128.3340467580092,1.1662746667861938,0,0.01983126997947693,7,1.16689932346344
128.84204674517605,1.1765390634536743,0,0.018304292112588882,7,1.1770589351654053
129.34999673234415,1.1868035793304443,0,0.018304292112588882,7,1.187218427658081
129.857996719511,1.1970679759979248,0,0.015250340104103088,7,1.1973780393600464
130.3659467066791,1.2068512439727783,0,0.016777316108345985,7,1.2075376510620117
130.87394669384594,1.21743643283844,0,0.01983126997947693,7,1.217697262763977
131.38194668101278,1.2275404930114746,0,0.016777316108345985,7,1.2278567552566528
131.88989666818088,1.2376445531845093,0,0.01983126997947693,7,1.2380163669586182
132.39789665534772,1.2477484941482544,0,0.01983126997947693,7,1.2481759786605835
132.90584664251583,1.2576922178268433,0,0.01983126997947693,7,1.2583355903625488
133.41384662968267,1.2682774066925049,0,0.01983126997947693,7,1.2684950828552246
133.9218466168495,1.2782210111618042,0,0.018304292112588882,7,1.27865469455719
134.4297966040176,1.28864586353302,0,0.018304292112588882,7,1.2888143062591553
134.93779659118445,1.2985894680023193,0,0.015250340104103088,7,1.2989739179611206
135.44574657835255,1.309174656867981,0,0.016777316108345985,7,1.309133529663086
135.9537465655194,1.3191183805465698,0,0.018304292112588882,7,1.3192930221557617
136.4616965526875,1.3289016485214233,0,0.01983126997947693,7,1.329452633857727
136.96969653985434,1.3391660451889038,0,0.015250340104103088,7,1.3396122455596924
137.47769652702118,1.3499116897583008,0,0.018304292112588882,7,1.3497718572616577
137.98564651418928,1.3596949577331543,0,0.018304292112588882,7,1.3599313497543335
138.49364650135612,1.370280146598816,0,0.021358244121074677,7,1.3700909614562988
139.00159648852423,1.3805445432662964,0,0.01983126997947693,7,1.3802505731582642
139.50959647569107,1.3896862268447876,0,0.01983126997947693,7,1.3904101848602295
140.0175964628579,1.4001110792160034,0,0.022885220125317574,7,1.4005696773529053
140.525546450026,1.409894347190857,0,0.018304292112588882,7,1.4107292890548706
141.03354643719285,1.4204795360565186,0,0.01983126997947693,7,1.420888900756836
141.54149642436096,1.430743932723999,0,0.018304292112588882,7,1.4310485124588013
142.0494964115278,1.4408479928970337,0,0.022885220125317574,7,1.441208004951477
142.55749639869464,1.4511123895645142,0,0.025939173996448517,7,1.4513676166534424
143.06544638586274,1.4612164497375488,0,0.022885220125317574,7,1.4615272283554077
143.57344637302958,1.4716413021087646,0,0.032047078013420105,7,1.471686840057373
144.0813963601977,1.4812642335891724,0,0.03815498203039169,7,1.4818463325500488
144.58939634736453,1.4915286302566528,0,0.04120893403887749,7,1.4920059442520142
145.09734633453263,1.5016326904296875,0,0.04884381964802742,7,1.5021655559539795
